p1_encoder, p1_pressed, p1_pressed_nmz, ,p2_encoder, p2_pressed, p2_pressed_nmz, ,p1_degree, p1_pressed, p1_pressed_nmz, ,p2_degree, p2_pressed, p2_pressed_nmz
4198421,21230,0.996012198, ,4190201,21295,0.999296105, ,90.918921,21230,0.996012198, ,89.373771,21295,0.999296105
4198429,21230,0.996012198, ,4190193,21295,0.999296105, ,90.920427,21230,0.996012198, ,89.372265,21295,0.999296105
4198436,21230,0.996012198, ,4190185,21295,0.999296105, ,90.921933,21230,0.996012198, ,89.370759,21295,0.999296105
4198444,21230,0.996012198, ,4190177,21295,0.999296105, ,90.923438,21230,0.996012198, ,89.369254,21295,0.999296105
4198452,21230,0.996012198, ,4190169,21295,0.999296105, ,90.924944,21230,0.996012198, ,89.36756,21295,0.999296105
4198460,21230,0.996012198, ,4190161,21295,0.999296105, ,90.92645,21230,0.996012198, ,89.366054,21295,0.999296105
4198468,21225,0.995777621, ,4190152,21295,0.999296105, ,90.927956,21225,0.995777621, ,89.364548,21295,0.999296105
4198476,21225,0.995777621, ,4190144,21295,0.999296105, ,90.929462,21225,0.995777621, ,89.363042,21295,0.999296105
4198484,21225,0.995777621, ,4190136,21295,0.999296105, ,90.930967,21225,0.995777621, ,89.361536,21295,0.999296105
4198492,21225,0.995777621, ,4190128,21295,0.999296105, ,90.932473,21225,0.995777621, ,89.36003,21295,0.999296105
4198500,21225,0.995777621, ,4190120,21295,0.999296105, ,90.933979,21225,0.995777621, ,89.358336,21295,0.999296105
4198508,21225,0.995777621, ,4190112,21295,0.999296105, ,90.935485,21225,0.995777621, ,89.356831,21295,0.999296105
4198516,21225,0.995777621, ,4190103,21295,0.999296105, ,90.936991,21225,0.995777621, ,89.355325,21295,0.999296105
4198524,21225,0.995777621, ,4190095,21295,0.999296105, ,90.938496,21225,0.995777621, ,89.353819,21295,0.999296105
4198532,21225,0.995777621, ,4190088,21295,0.999296105, ,90.940002,21225,0.995777621, ,89.352313,21295,0.999296105
4198540,21225,0.995777621, ,4190079,21295,0.999296105, ,90.941508,21225,0.995777621, ,89.350807,21295,0.999296105
4198548,21225,0.995777621, ,4190071,21295,0.999296105, ,90.943014,21225,0.995777621, ,89.349302,21295,0.999296105
4198556,21225,0.995777621, ,4190064,21295,0.999296105, ,90.94452,21225,0.995777621, ,89.347796,21295,0.999296105
4198563,21225,0.995777621, ,4190056,21295,0.999296105, ,90.946026,21225,0.995777621, ,89.34629,21295,0.999296105
4198571,21225,0.995777621, ,4190048,21295,0.999296105, ,90.947343,21225,0.995777621, ,89.344784,21295,0.999296105
4198579,21225,0.995777621, ,4190039,21295,0.999296105, ,90.948849,21225,0.995777621, ,89.343278,21295,0.999296105
4198587,21225,0.995777621, ,4190031,21295,0.999296105, ,90.950355,21225,0.995777621, ,89.341773,21295,0.999296105
4198595,21225,0.995777621, ,4190023,21290,0.999061473, ,90.951861,21225,0.995777621, ,89.340267,21290,0.999061473
4198603,21225,0.995777621, ,4190015,21290,0.999061473, ,90.953178,21225,0.995777621, ,89.338761,21290,0.999061473
4198610,21225,0.995777621, ,4190007,21290,0.999061473, ,90.954872,21225,0.995777621, ,89.337255,21290,0.999061473
4198618,21225,0.995777621, ,4189999,21290,0.999061473, ,90.95619,21225,0.995777621, ,89.335561,21290,0.999061473
4198626,21225,0.995777621, ,4189990,21290,0.999061473, ,90.957696,21225,0.995777621, ,89.334055,21290,0.999061473
4198634,21225,0.995777621, ,4189982,21290,0.999061473, ,90.959201,21225,0.995777621, ,89.332549,21290,0.999061473
4198642,21225,0.995777621, ,4189974,21290,0.999061473, ,90.960519,21225,0.995777621, ,89.331044,21290,0.999061473
4198649,21225,0.995777621, ,4189966,21290,0.999061473, ,90.962213,21225,0.995777621, ,89.329538,21290,0.999061473
4198658,21225,0.995777621, ,4189958,21290,0.999061473, ,90.963719,21225,0.995777621, ,89.328032,21290,0.999061473
4198666,21225,0.995777621, ,4189950,21290,0.999061473, ,90.965225,21225,0.995777621, ,89.326526,21290,0.999061473
4198674,21225,0.995777621, ,4189942,21290,0.999061473, ,90.96673,21225,0.995777621, ,89.32502,21290,0.999061473
4198682,21225,0.995777621, ,4189934,21290,0.999061473, ,90.968236,21225,0.995777621, ,89.323515,21290,0.999061473
4198690,21225,0.995777621, ,4189926,21290,0.999061473, ,90.969742,21225,0.995777621, ,89.322009,21290,0.999061473
4198698,21220,0.995543045, ,4189918,21290,0.999061473, ,90.971248,21220,0.995543045, ,89.320503,21290,0.999061473
4198706,21220,0.995543045, ,4189911,21290,0.999061473, ,90.972754,21220,0.995543045, ,89.318997,21290,0.999061473
4198714,21220,0.995543045, ,4189903,21290,0.999061473, ,90.974259,21220,0.995543045, ,89.317491,21290,0.999061473
4198722,21220,0.995543045, ,4189895,21290,0.999061473, ,90.975765,21220,0.995543045, ,89.315986,21290,0.999061473
4198730,21220,0.995543045, ,4189887,21290,0.999061473, ,90.977271,21220,0.995543045, ,89.31448,21290,0.999061473
4198738,21220,0.995543045, ,4189879,21290,0.999061473, ,90.978777,21220,0.995543045, ,89.312974,21290,0.999061473
4198745,21220,0.995543045, ,4189871,21290,0.999061473, ,90.980095,21220,0.995543045, ,89.311468,21290,0.999061473
4198753,21220,0.995543045, ,4189863,21290,0.999061473, ,90.9816,21220,0.995543045, ,89.309962,21290,0.999061473
4198760,21220,0.995543045, ,4189854,21290,0.999061473, ,90.983106,21220,0.995543045, ,89.308456,21290,0.999061473
4198769,21220,0.995543045, ,4189846,21290,0.999061473, ,90.984612,21220,0.995543045, ,89.306951,21290,0.999061473
4198777,21220,0.995543045, ,4189838,21285,0.998826842, ,90.98593,21220,0.995543045, ,89.305445,21285,0.998826842
4198784,21220,0.995543045, ,4189830,21285,0.998826842, ,90.987435,21220,0.995543045, ,89.303939,21285,0.998826842
4198792,21220,0.995543045, ,4189821,21285,0.998826842, ,90.988941,21220,0.995543045, ,89.302245,21285,0.998826842
4198800,21220,0.995543045, ,4189813,21285,0.998826842, ,90.990447,21220,0.995543045, ,89.300739,21285,0.998826842
4198808,21220,0.995543045, ,4189805,21285,0.998826842, ,90.991953,21220,0.995543045, ,89.299233,21285,0.998826842
4198815,21220,0.995543045, ,4189797,21285,0.998826842, ,90.993459,21220,0.995543045, ,89.297728,21285,0.998826842
4198823,21220,0.995543045, ,4189789,21285,0.998826842, ,90.994964,21220,0.995543045, ,89.296222,21285,0.998826842
4198832,21220,0.995543045, ,4189781,21285,0.998826842, ,90.996282,21220,0.995543045, ,89.294716,21285,0.998826842
4198839,21220,0.995543045, ,4189773,21285,0.998826842, ,90.997788,21220,0.995543045, ,89.29321,21285,0.998826842
4198847,21220,0.995543045, ,4189765,21285,0.998826842, ,90.999294,21220,0.995543045, ,89.291704,21285,0.998826842
4198855,21220,0.995543045, ,4189757,21285,0.998826842, ,91.000611,21220,0.995543045, ,89.29001,21285,0.998826842
4198862,21220,0.995543045, ,4189749,21285,0.998826842, ,91.002117,21220,0.995543045, ,89.288504,21285,0.998826842
4198870,21215,0.995308468, ,4189740,21285,0.998826842, ,91.003623,21215,0.995308468, ,89.286999,21285,0.998826842
4198878,21215,0.995308468, ,4189732,21285,0.998826842, ,91.00494,21215,0.995308468, ,89.285493,21285,0.998826842
4198885,21215,0.995308468, ,4189724,21285,0.998826842, ,91.006446,21215,0.995308468, ,89.283987,21285,0.998826842
4198894,21215,0.995308468, ,4189716,21285,0.998826842, ,91.007952,21215,0.995308468, ,89.282481,21285,0.998826842
4198902,21215,0.995308468, ,4189708,21285,0.998826842, ,91.009646,21215,0.995308468, ,89.280975,21285,0.998826842
4198910,21215,0.995308468, ,4189700,21285,0.998826842, ,91.011152,21215,0.995308468, ,89.279281,21285,0.998826842
4198918,21215,0.995308468, ,4189692,21285,0.998826842, ,91.012469,21215,0.995308468, ,89.277776,21285,0.998826842
4198926,21215,0.995308468, ,4189684,21285,0.998826842, ,91.014163,21215,0.995308468, ,89.27627,21285,0.998826842
4198934,21215,0.995308468, ,4189676,21285,0.998826842, ,91.015669,21215,0.995308468, ,89.274764,21285,0.998826842
4198942,21215,0.995308468, ,4189668,21285,0.998826842, ,91.017175,21215,0.995308468, ,89.273258,21285,0.998826842
4198950,21220,0.995543045, ,4189659,21285,0.998826842, ,91.018681,21220,0.995543045, ,89.271752,21285,0.998826842
4198958,21220,0.995543045, ,4189652,21285,0.998826842, ,91.020187,21220,0.995543045, ,89.270247,21285,0.998826842
4198967,21220,0.995543045, ,4189644,21285,0.998826842, ,91.021693,21220,0.995543045, ,89.268741,21285,0.998826842
4198975,21220,0.995543045, ,4189636,21285,0.998826842, ,91.023198,21220,0.995543045, ,89.267235,21285,0.998826842
4198983,21220,0.995543045, ,4189628,21285,0.998826842, ,91.024892,21220,0.995543045, ,89.265917,21285,0.998826842
4198991,21220,0.995543045, ,4189620,21285,0.998826842, ,91.026398,21220,0.995543045, ,89.264411,21285,0.998826842
4198999,21220,0.995543045, ,4189612,21285,0.998826842, ,91.027904,21220,0.995543045, ,89.262906,21285,0.998826842
4199006,21220,0.995543045, ,4189604,21285,0.998826842, ,91.02941,21220,0.995543045, ,89.2614,21285,0.998826842
4199015,21220,0.995543045, ,4189596,21285,0.998826842, ,91.030727,21220,0.995543045, ,89.259894,21285,0.998826842
4199022,21220,0.995543045, ,4189588,21285,0.998826842, ,91.032421,21220,0.995543045, ,89.258388,21285,0.998826842
4199031,21220,0.995543045, ,4189580,21285,0.998826842, ,91.033927,21220,0.995543045, ,89.256882,21285,0.998826842
4199038,21220,0.995543045, ,4189572,21285,0.998826842, ,91.035433,21220,0.995543045, ,89.255377,21285,0.998826842
4199046,21220,0.995543045, ,4189564,21285,0.998826842, ,91.036751,21220,0.995543045, ,89.253871,21285,0.998826842
4199055,21220,0.995543045, ,4189556,21285,0.998826842, ,91.038256,21220,0.995543045, ,89.252177,21285,0.998826842
4199062,21220,0.995543045, ,4189548,21285,0.998826842, ,91.039762,21220,0.995543045, ,89.250859,21285,0.998826842
4199070,21220,0.995543045, ,4189540,21285,0.998826842, ,91.041268,21220,0.995543045, ,89.249353,21285,0.998826842
4199079,21220,0.995543045, ,4189532,21285,0.998826842, ,91.042962,21220,0.995543045, ,89.247848,21285,0.998826842
4199086,21220,0.995543045, ,4189524,21285,0.998826842, ,91.04428,21220,0.995543045, ,89.246342,21285,0.998826842
4199094,21220,0.995543045, ,4189517,21285,0.998826842, ,91.045786,21220,0.995543045, ,89.244836,21285,0.998826842
4199102,21220,0.995543045, ,4189508,21285,0.998826842, ,91.047291,21220,0.995543045, ,89.24333,21285,0.998826842
4199110,21220,0.995543045, ,4189501,21285,0.998826842, ,91.048797,21220,0.995543045, ,89.241824,21285,0.998826842
4199118,21220,0.995543045, ,4189493,21285,0.998826842, ,91.050303,21220,0.995543045, ,89.240319,21285,0.998826842
4199126,21220,0.995543045, ,4189485,21285,0.998826842, ,91.051809,21220,0.995543045, ,89.238813,21285,0.998826842
4199133,21220,0.995543045, ,4189476,21285,0.998826842, ,91.053315,21220,0.995543045, ,89.237307,21285,0.998826842
4199141,21220,0.995543045, ,4189469,21285,0.998826842, ,91.054632,21220,0.995543045, ,89.235801,21285,0.998826842
4199149,21220,0.995543045, ,4189461,21285,0.998826842, ,91.056138,21220,0.995543045, ,89.234295,21285,0.998826842
4199156,21220,0.995543045, ,4189452,21285,0.998826842, ,91.057644,21220,0.995543045, ,89.232789,21285,0.998826842
4199165,21220,0.995543045, ,4189445,21285,0.998826842, ,91.05915,21220,0.995543045, ,89.231284,21285,0.998826842
4199172,21220,0.995543045, ,4189437,21285,0.998826842, ,91.060467,21220,0.995543045, ,89.229778,21285,0.998826842
4199180,21220,0.995543045, ,4189429,21285,0.998826842, ,91.061973,21220,0.995543045, ,89.228272,21285,0.998826842
4199187,21220,0.995543045, ,4189421,21285,0.998826842, ,91.063479,21220,0.995543045, ,89.226766,21285,0.998826842
4199196,21220,0.995543045, ,4189413,21285,0.998826842, ,91.064985,21220,0.995543045, ,89.225449,21285,0.998826842
4199204,21220,0.995543045, ,4189405,21285,0.998826842, ,91.06649,21220,0.995543045, ,89.223943,21285,0.998826842
4199212,21220,0.995543045, ,4189397,21285,0.998826842, ,91.067996,21220,0.995543045, ,89.222437,21285,0.998826842
4199220,21220,0.995543045, ,4189390,21285,0.998826842, ,91.069502,21220,0.995543045, ,89.220931,21285,0.998826842
4199228,21215,0.995308468, ,4189382,21285,0.998826842, ,91.071008,21215,0.995308468, ,89.219425,21285,0.998826842
4199237,21215,0.995308468, ,4189374,21285,0.998826842, ,91.072514,21215,0.995308468, ,89.21792,21285,0.998826842
4199245,21215,0.995308468, ,4189365,21285,0.998826842, ,91.074019,21215,0.995308468, ,89.216414,21285,0.998826842
4199252,21215,0.995308468, ,4189358,21285,0.998826842, ,91.075525,21215,0.995308468, ,89.215096,21285,0.998826842
4199260,21215,0.995308468, ,4189350,21285,0.998826842, ,91.077219,21215,0.995308468, ,89.21359,21285,0.998826842
4199269,21215,0.995308468, ,4189343,21285,0.998826842, ,91.078725,21215,0.995308468, ,89.212085,21285,0.998826842
4199277,21215,0.995308468, ,4189335,21285,0.998826842, ,91.080231,21215,0.995308468, ,89.210579,21285,0.998826842
4199285,21215,0.995308468, ,4189327,21285,0.998826842, ,91.081737,21215,0.995308468, ,89.209073,21285,0.998826842
4199292,21215,0.995308468, ,4189319,21285,0.998826842, ,91.083243,21215,0.995308468, ,89.207567,21285,0.998826842
4199301,21215,0.995308468, ,4189311,21285,0.998826842, ,91.08456,21215,0.995308468, ,89.206061,21285,0.998826842
4199309,21215,0.995308468, ,4189302,21285,0.998826842, ,91.086066,21215,0.995308468, ,89.204556,21285,0.998826842
4199317,21215,0.995308468, ,4189294,21285,0.998826842, ,91.087572,21215,0.995308468, ,89.20305,21285,0.998826842
4199325,21215,0.995308468, ,4189287,21285,0.998826842, ,91.089266,21215,0.995308468, ,89.201544,21285,0.998826842
4199333,21215,0.995308468, ,4189279,21285,0.998826842, ,91.090772,21215,0.995308468, ,89.200038,21285,0.998826842
4199341,21215,0.995308468, ,4189271,21285,0.998826842, ,91.092277,21215,0.995308468, ,89.198532,21285,0.998826842
4199349,21215,0.995308468, ,4189263,21285,0.998826842, ,91.093783,21215,0.995308468, ,89.197026,21285,0.998826842
4199357,21215,0.995308468, ,4189255,21285,0.998826842, ,91.095289,21215,0.995308468, ,89.195709,21285,0.998826842
4199365,21215,0.995308468, ,4189247,21285,0.998826842, ,91.096795,21215,0.995308468, ,89.194203,21285,0.998826842
4199374,21215,0.995308468, ,4189240,21285,0.998826842, ,91.098301,21215,0.995308468, ,89.192697,21285,0.998826842
4199382,21215,0.995308468, ,4189231,21285,0.998826842, ,91.099995,21215,0.995308468, ,89.191191,21285,0.998826842
4199390,21215,0.995308468, ,4189224,21285,0.998826842, ,91.1015,21215,0.995308468, ,89.189686,21285,0.998826842
4199398,21215,0.995308468, ,4189216,21285,0.998826842, ,91.103006,21215,0.995308468, ,89.18818,21285,0.998826842
4199406,21210,0.995073892, ,4189208,21285,0.998826842, ,91.104512,21210,0.995073892, ,89.186674,21285,0.998826842
4199413,21210,0.995073892, ,4189200,21285,0.998826842, ,91.106018,21210,0.995073892, ,89.185168,21285,0.998826842
4199422,21210,0.995073892, ,4189192,21285,0.998826842, ,91.107524,21210,0.995073892, ,89.183662,21285,0.998826842
4199430,21210,0.995073892, ,4189184,21290,0.999061473, ,91.10903,21210,0.995073892, ,89.182157,21290,0.999061473
4199437,21210,0.995073892, ,4189176,21290,0.999061473, ,91.110535,21210,0.995073892, ,89.180651,21290,0.999061473
4199446,21210,0.995073892, ,4189167,21290,0.999061473, ,91.112041,21210,0.995073892, ,89.179145,21290,0.999061473
4199454,21210,0.995073892, ,4189160,21290,0.999061473, ,91.113547,21210,0.995073892, ,89.177639,21290,0.999061473
4199463,21210,0.995073892, ,4189152,21290,0.999061473, ,91.115053,21210,0.995073892, ,89.176322,21290,0.999061473
4199471,21210,0.995073892, ,4189144,21290,0.999061473, ,91.116747,21210,0.995073892, ,89.174816,21290,0.999061473
4199480,21210,0.995073892, ,4189137,21290,0.999061473, ,91.118253,21210,0.995073892, ,89.17331,21290,0.999061473
4199488,21210,0.995073892, ,4189129,21290,0.999061473, ,91.119947,21210,0.995073892, ,89.171804,21290,0.999061473
4199496,21210,0.995073892, ,4189121,21290,0.999061473, ,91.121452,21210,0.995073892, ,89.170298,21290,0.999061473
4199504,21210,0.995073892, ,4189114,21290,0.999061473, ,91.122958,21210,0.995073892, ,89.168981,21290,0.999061473
4199513,21205,0.994839315, ,4189106,21290,0.999061473, ,91.124464,21205,0.994839315, ,89.167475,21290,0.999061473
4199521,21205,0.994839315, ,4189098,21290,0.999061473, ,91.126158,21205,0.994839315, ,89.166157,21290,0.999061473
4199529,21205,0.994839315, ,4189091,21290,0.999061473, ,91.127664,21205,0.994839315, ,89.164652,21290,0.999061473
4199537,21205,0.994839315, ,4189083,21290,0.999061473, ,91.12917,21205,0.994839315, ,89.163146,21290,0.999061473
4199545,21205,0.994839315, ,4189075,21290,0.999061473, ,91.130676,21205,0.994839315, ,89.161828,21290,0.999061473
4199554,21205,0.994839315, ,4189068,21290,0.999061473, ,91.132181,21205,0.994839315, ,89.160322,21290,0.999061473
4199561,21205,0.994839315, ,4189060,21290,0.999061473, ,91.133687,21205,0.994839315, ,89.158817,21290,0.999061473
4199570,21205,0.994839315, ,4189052,21290,0.999061473, ,91.135193,21205,0.994839315, ,89.157499,21290,0.999061473
4199578,21205,0.994839315, ,4189044,21290,0.999061473, ,91.136887,21205,0.994839315, ,89.155993,21290,0.999061473
4199585,21205,0.994839315, ,4189036,21290,0.999061473, ,91.138205,21205,0.994839315, ,89.154299,21290,0.999061473
4199594,21205,0.994839315, ,4189029,21290,0.999061473, ,91.139899,21205,0.994839315, ,89.152982,21290,0.999061473
4199602,21205,0.994839315, ,4189021,21290,0.999061473, ,91.141404,21205,0.994839315, ,89.151476,21290,0.999061473
4199610,21205,0.994839315, ,4189013,21290,0.999061473, ,91.14291,21205,0.994839315, ,89.14997,21290,0.999061473
4199618,21205,0.994839315, ,4189004,21290,0.999061473, ,91.144416,21205,0.994839315, ,89.148464,21290,0.999061473
4199626,21205,0.994839315, ,4188997,21290,0.999061473, ,91.145922,21205,0.994839315, ,89.146958,21290,0.999061473
4199634,21205,0.994839315, ,4188989,21290,0.999061473, ,91.147428,21205,0.994839315, ,89.145452,21290,0.999061473
4199642,21205,0.994839315, ,4188981,21285,0.998826842, ,91.148934,21205,0.994839315, ,89.143947,21285,0.998826842
4199650,21205,0.994839315, ,4188973,21285,0.998826842, ,91.150439,21205,0.994839315, ,89.142629,21285,0.998826842
4199658,21205,0.994839315, ,4188966,21285,0.998826842, ,91.151945,21205,0.994839315, ,89.141123,21285,0.998826842
4199666,21205,0.994839315, ,4188958,21285,0.998826842, ,91.153451,21205,0.994839315, ,89.139617,21285,0.998826842
4199673,21205,0.994839315, ,4188950,21285,0.998826842, ,91.154957,21205,0.994839315, ,89.138112,21285,0.998826842
4199683,21205,0.994839315, ,4188942,21285,0.998826842, ,91.156463,21205,0.994839315, ,89.136606,21285,0.998826842
4199690,21205,0.994839315, ,4188934,21285,0.998826842, ,91.157968,21205,0.994839315, ,89.135288,21285,0.998826842
4199698,21205,0.994839315, ,4188926,21285,0.998826842, ,91.159474,21205,0.994839315, ,89.133782,21285,0.998826842
4199706,21205,0.994839315, ,4188918,21285,0.998826842, ,91.16098,21205,0.994839315, ,89.132277,21285,0.998826842
4199714,21205,0.994839315, ,4188910,21285,0.998826842, ,91.162486,21205,0.994839315, ,89.130771,21285,0.998826842
4199721,21205,0.994839315, ,4188902,21285,0.998826842, ,91.163803,21205,0.994839315, ,89.129265,21285,0.998826842
4199729,21205,0.994839315, ,4188894,21285,0.998826842, ,91.165309,21205,0.994839315, ,89.127759,21285,0.998826842
4199738,21205,0.994839315, ,4188886,21285,0.998826842, ,91.166815,21205,0.994839315, ,89.126253,21285,0.998826842
4199746,21205,0.994839315, ,4188878,21285,0.998826842, ,91.168321,21205,0.994839315, ,89.124748,21285,0.998826842
4199754,21205,0.994839315, ,4188870,21285,0.998826842, ,91.169827,21205,0.994839315, ,89.123242,21285,0.998826842
4199761,21205,0.994839315, ,4188863,21285,0.998826842, ,91.171521,21205,0.994839315, ,89.121736,21285,0.998826842
4199770,21205,0.994839315, ,4188855,21285,0.998826842, ,91.173027,21205,0.994839315, ,89.12023,21285,0.998826842
4199778,21205,0.994839315, ,4188847,21285,0.998826842, ,91.174532,21205,0.994839315, ,89.118724,21285,0.998826842
4199786,21205,0.994839315, ,4188839,21285,0.998826842, ,91.176038,21205,0.994839315, ,89.117219,21285,0.998826842
4199794,21205,0.994839315, ,4188831,21285,0.998826842, ,91.177544,21205,0.994839315, ,89.115713,21285,0.998826842
4199802,21205,0.994839315, ,4188823,21285,0.998826842, ,91.17905,21205,0.994839315, ,89.114395,21285,0.998826842
4199810,21205,0.994839315, ,4188815,21285,0.998826842, ,91.180556,21205,0.994839315, ,89.112701,21285,0.998826842
4199818,21205,0.994839315, ,4188807,21285,0.998826842, ,91.182061,21205,0.994839315, ,89.111383,21285,0.998826842
4199826,21205,0.994839315, ,4188799,21285,0.998826842, ,91.183567,21205,0.994839315, ,89.109878,21285,0.998826842
4199833,21205,0.994839315, ,4188791,21285,0.998826842, ,91.184885,21205,0.994839315, ,89.108372,21285,0.998826842
4199842,21205,0.994839315, ,4188783,21285,0.998826842, ,91.186391,21205,0.994839315, ,89.106866,21285,0.998826842
4199849,21205,0.994839315, ,4188775,21285,0.998826842, ,91.187896,21205,0.994839315, ,89.10536,21285,0.998826842
4199857,21205,0.994839315, ,4188767,21285,0.998826842, ,91.189402,21205,0.994839315, ,89.103854,21285,0.998826842
4199865,21205,0.994839315, ,4188759,21285,0.998826842, ,91.190908,21205,0.994839315, ,89.10216,21285,0.998826842
4199873,21200,0.994604738, ,4188751,21285,0.998826842, ,91.192414,21200,0.994604738, ,89.100655,21285,0.998826842
4199881,21200,0.994604738, ,4188743,21285,0.998826842, ,91.19392,21200,0.994604738, ,89.099149,21285,0.998826842
4199889,21200,0.994604738, ,4188734,21285,0.998826842, ,91.195425,21200,0.994604738, ,89.097643,21285,0.998826842
4199897,21200,0.994604738, ,4188726,21285,0.998826842, ,91.196931,21200,0.994604738, ,89.096137,21285,0.998826842
4199905,21200,0.994604738, ,4188719,21285,0.998826842, ,91.198437,21200,0.994604738, ,89.094631,21285,0.998826842
4199913,21200,0.994604738, ,4188710,21285,0.998826842, ,91.199943,21200,0.994604738, ,89.093126,21285,0.998826842
4199920,21200,0.994604738, ,4188703,21285,0.998826842, ,91.201449,21200,0.994604738, ,89.09162,21285,0.998826842
4199928,21200,0.994604738, ,4188694,21285,0.998826842, ,91.202766,21200,0.994604738, ,89.090114,21285,0.998826842
4199936,21200,0.994604738, ,4188686,21285,0.998826842, ,91.204272,21200,0.994604738, ,89.088608,21285,0.998826842
4199943,21200,0.994604738, ,4188678,21285,0.998826842, ,91.205778,21200,0.994604738, ,89.087102,21285,0.998826842
4199951,21200,0.994604738, ,4188670,21285,0.998826842, ,91.207284,21200,0.994604738, ,89.085596,21285,0.998826842
4199959,21200,0.994604738, ,4188662,21285,0.998826842, ,91.208601,21200,0.994604738, ,89.084091,21285,0.998826842
4199967,21200,0.994604738, ,4188654,21285,0.998826842, ,91.210107,21200,0.994604738, ,89.082585,21285,0.998826842
4199974,21200,0.994604738, ,4188646,21285,0.998826842, ,91.211425,21200,0.994604738, ,89.081079,21285,0.998826842
4199981,21200,0.994604738, ,4188638,21285,0.998826842, ,91.21293,21200,0.994604738, ,89.079573,21285,0.998826842
4199989,21200,0.994604738, ,4188630,21285,0.998826842, ,91.214248,21200,0.994604738, ,89.078067,21285,0.998826842
4199997,21200,0.994604738, ,4188622,21285,0.998826842, ,91.215754,21200,0.994604738, ,89.076373,21285,0.998826842
4200005,21200,0.994604738, ,4188614,21285,0.998826842, ,91.21726,21200,0.994604738, ,89.074868,21285,0.998826842
4200013,21200,0.994604738, ,4188606,21285,0.998826842, ,91.218766,21200,0.994604738, ,89.073362,21285,0.998826842
4200021,21200,0.994604738, ,4188597,21285,0.998826842, ,91.220083,21200,0.994604738, ,89.071856,21285,0.998826842
4200029,21200,0.994604738, ,4188589,21285,0.998826842, ,91.221589,21200,0.994604738, ,89.07035,21285,0.998826842
4200037,21200,0.994604738, ,4188582,21285,0.998826842, ,91.223095,21200,0.994604738, ,89.068844,21285,0.998826842
4200044,21200,0.994604738, ,4188574,21285,0.998826842, ,91.224601,21200,0.994604738, ,89.067339,21285,0.998826842
4200052,21200,0.994604738, ,4188566,21285,0.998826842, ,91.226106,21200,0.994604738, ,89.065833,21285,0.998826842
4200060,21200,0.994604738, ,4188558,21285,0.998826842, ,91.227612,21200,0.994604738, ,89.064327,21285,0.998826842
4200067,21200,0.994604738, ,4188550,21285,0.998826842, ,91.229118,21200,0.994604738, ,89.062821,21285,0.998826842
4200076,21200,0.994604738, ,4188542,21285,0.998826842, ,91.230624,21200,0.994604738, ,89.061315,21285,0.998826842
4200083,21200,0.994604738, ,4188533,21285,0.998826842, ,91.23213,21200,0.994604738, ,89.059809,21285,0.998826842
4200092,21195,0.994370162, ,4188526,21285,0.998826842, ,91.233447,21195,0.994370162, ,89.058304,21285,0.998826842
4200100,21195,0.994370162, ,4188517,21285,0.998826842, ,91.234953,21195,0.994370162, ,89.056798,21285,0.998826842
4200107,21195,0.994370162, ,4188510,21285,0.998826842, ,91.236459,21195,0.994370162, ,89.055292,21285,0.998826842
4200115,21195,0.994370162, ,4188501,21285,0.998826842, ,91.237965,21195,0.994370162, ,89.053786,21285,0.998826842
4200123,21195,0.994370162, ,4188493,21285,0.998826842, ,91.23947,21195,0.994370162, ,89.05228,21285,0.998826842
4200131,21195,0.994370162, ,4188485,21285,0.998826842, ,91.240976,21195,0.994370162, ,89.050775,21285,0.998826842
4200139,21195,0.994370162, ,4188477,21285,0.998826842, ,91.242482,21195,0.994370162, ,89.049269,21285,0.998826842
4200146,21195,0.994370162, ,4188469,21285,0.998826842, ,91.2438,21195,0.994370162, ,89.047763,21285,0.998826842
4200154,21195,0.994370162, ,4188461,21285,0.998826842, ,91.245305,21195,0.994370162, ,89.046257,21285,0.998826842
4200163,21195,0.994370162, ,4188453,21285,0.998826842, ,91.246811,21195,0.994370162, ,89.044751,21285,0.998826842
4200170,21195,0.994370162, ,4188445,21285,0.998826842, ,91.248505,21195,0.994370162, ,89.043246,21285,0.998826842
4200179,21195,0.994370162, ,4188438,21285,0.998826842, ,91.249823,21195,0.994370162, ,89.04174,21285,0.998826842
4200186,21195,0.994370162, ,4188429,21285,0.998826842, ,91.251329,21195,0.994370162, ,89.040234,21285,0.998826842
4200195,21195,0.994370162, ,4188422,21285,0.998826842, ,91.252834,21195,0.994370162, ,89.038728,21285,0.998826842
4200202,21195,0.994370162, ,4188414,21285,0.998826842, ,91.25434,21195,0.994370162, ,89.037222,21285,0.998826842
4200211,21195,0.994370162, ,4188405,21285,0.998826842, ,91.255846,21195,0.994370162, ,89.035716,21285,0.998826842
4200218,21195,0.994370162, ,4188398,21285,0.998826842, ,91.257352,21195,0.994370162, ,89.034211,21285,0.998826842
4200226,21195,0.994370162, ,4188389,21285,0.998826842, ,91.258858,21195,0.994370162, ,89.032705,21285,0.998826842
4200234,21195,0.994370162, ,4188381,21285,0.998826842, ,91.260364,21195,0.994370162, ,89.031199,21285,0.998826842
4200242,21195,0.994370162, ,4188374,21285,0.998826842, ,91.261869,21195,0.994370162, ,89.029693,21285,0.998826842
4200250,21195,0.994370162, ,4188365,21285,0.998826842, ,91.263375,21195,0.994370162, ,89.028187,21285,0.998826842
